age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,0,257680,15,4,0,1,4,1,0,0,40,39,0
40,1,219445,15,4,10,1,4,0,0,0,80,39,0
39,4,163096,11,4,8,1,4,1,0,0,50,39,0
39,4,286704,15,4,7,4,4,0,0,0,40,39,0
36,7,180259,15,2,1,0,2,1,3411,0,40,39,0
64,4,115198,11,0,1,4,4,0,0,0,40,39,0
38,4,40568,11,4,8,4,4,0,0,0,40,39,0
45,4,189050,11,0,12,4,4,0,0,0,60,39,1
20,0,232070,15,2,0,0,4,1,0,0,7,9,0
40,4,41995,9,0,8,1,2,0,0,0,40,26,0
39,6,215850,15,2,5,0,4,1,0,0,40,39,1
22,4,241552,15,4,7,5,4,0,0,0,29,39,0
40,4,147581,11,3,12,0,4,0,0,0,40,39,1
38,5,303259,9,2,4,0,4,1,14822,0,45,39,1
19,4,404950,9,2,8,2,2,1,0,0,21,39,0
61,5,150109,9,2,4,0,4,1,3261,0,40,39,1
40,4,197058,15,2,12,0,4,0,14792,0,20,39,0
49,4,287156,11,2,12,0,4,1,0,0,40,39,1
27,4,71354,7,5,1,4,2,0,0,0,40,39,0
31,4,52984,11,4,6,4,4,0,0,1542,40,39,0
51,4,137172,15,2,13,0,4,1,24476,0,40,0,1
40,1,49790,9,0,12,1,4,0,0,1551,40,39,0
23,4,84535,11,4,6,3,4,1,0,0,40,39,0
41,4,168245,11,0,3,1,4,0,0,0,49,39,0
29,1,38667,15,4,1,1,4,0,0,0,11,39,0
29,4,205741,9,2,1,0,4,1,0,0,55,39,1
32,4,273939,8,2,13,0,4,1,0,0,40,33,0
34,4,187770,15,4,1,1,4,0,0,0,40,39,0
54,6,174883,15,2,4,0,4,1,0,0,40,39,0
28,4,275427,11,2,8,0,2,0,0,0,40,0,0
40,4,98551,9,4,12,1,4,1,0,2339,60,39,0
52,5,181025,1,2,4,0,4,1,0,0,45,39,1
41,4,249935,11,4,3,1,4,1,0,0,40,39,0
52,6,319727,11,0,12,1,4,1,0,0,21,39,0
35,7,597233,11,2,11,2,2,1,0,0,68,39,0
46,4,115120,9,2,12,0,4,1,0,2730,40,39,0
23,7,56984,9,4,1,2,1,0,0,0,40,39,0
19,4,167041,15,4,12,1,4,0,0,0,40,39,0
33,4,42677,7,0,3,1,4,1,0,0,60,39,0
26,5,135688,9,2,10,0,4,1,3385,0,40,39,1
37,4,268280,15,4,7,5,4,0,0,0,19,39,0
37,4,121540,9,4,12,1,4,1,0,0,35,39,0
42,4,284584,15,0,8,1,2,0,0,0,44,39,0
23,4,453138,2,4,14,3,4,1,0,0,16,39,0
67,6,228834,15,2,12,0,4,1,0,0,40,39,1
48,5,184649,15,2,12,0,4,1,3290,0,40,39,0
39,0,160020,11,2,0,0,4,1,0,0,20,39,0
58,4,188315,11,2,3,0,4,1,0,0,23,39,1
50,4,284444,1,2,3,0,4,1,0,0,40,39,1
32,4,181707,15,4,1,4,4,0,0,0,12,28,0
39,4,36649,15,4,12,1,4,1,0,0,81,39,0
29,4,212576,1,4,3,1,4,1,0,0,40,39,0
60,4,196882,9,2,13,5,4,0,0,0,34,39,1
50,5,286964,9,4,10,1,1,1,0,0,55,30,1
35,1,444072,9,2,1,0,4,0,7809,0,40,39,1
45,2,201331,15,2,3,0,0,1,7357,0,50,39,1
60,2,36123,15,0,1,1,4,0,0,0,7,39,0
51,6,166738,15,2,12,0,4,1,0,0,10,39,0
37,6,333574,1,2,14,0,4,1,0,0,68,39,0
58,4,168030,15,4,8,1,4,0,0,0,40,39,0
55,7,127819,9,2,10,0,4,1,14837,0,45,39,1
55,0,233889,2,1,0,1,4,0,0,0,13,39,0
34,5,113136,11,2,4,0,4,1,0,0,40,39,0
18,0,226635,15,4,0,1,2,0,0,0,8,39,0
62,4,147358,0,0,8,1,2,1,0,0,40,39,0
62,6,252742,10,1,9,1,4,0,0,0,27,39,0
38,4,190542,11,4,13,4,4,0,0,0,25,39,0
42,4,257483,11,4,3,1,4,1,0,0,40,26,0
35,6,118560,9,4,4,1,1,0,0,0,40,39,0
66,6,132156,4,2,4,5,2,0,0,0,20,9,0
32,4,347351,4,4,4,1,4,0,0,0,34,18,0
53,4,128724,15,4,3,1,4,1,0,0,40,39,0
56,4,301078,15,5,4,1,4,0,0,0,40,39,0
33,4,128220,15,4,7,1,4,1,0,0,40,23,0
42,4,167394,8,2,13,0,4,1,3509,0,40,39,1
29,4,354384,8,4,13,1,2,0,0,0,52,39,0
36,4,355081,11,0,7,5,4,0,0,0,40,39,0
55,4,129614,9,2,4,0,4,1,0,0,40,39,1
56,8,336182,11,2,6,0,4,1,0,0,60,39,1
46,4,378840,1,4,3,3,4,1,0,0,40,39,0
46,4,339503,9,0,3,1,4,1,0,0,40,39,1
60,4,107628,2,0,8,4,4,0,0,0,40,39,0
44,4,111673,15,4,1,5,4,1,0,0,40,39,1
34,4,186626,9,2,4,0,4,1,0,0,10,39,0
35,4,183906,15,2,3,0,4,1,3302,0,40,39,0
32,2,296271,12,2,10,0,4,1,0,0,40,39,0
46,4,208442,1,2,12,0,4,1,0,1891,40,0,1
56,7,29500,9,2,3,0,4,1,0,0,40,39,0
34,4,359018,15,2,3,0,4,1,0,0,40,39,0
46,5,152222,9,2,12,0,4,1,0,0,40,9,1
20,4,264013,11,4,6,3,4,0,0,0,40,39,0
28,4,470816,15,4,1,4,4,0,0,0,11,39,0
47,6,138816,1,2,12,0,4,1,0,0,11,39,0
27,4,59565,7,2,7,0,4,1,0,0,20,39,0
45,4,132856,9,2,12,0,1,1,0,0,40,35,1
65,4,107437,9,4,12,1,4,0,0,0,21,39,0
26,4,215791,15,4,7,3,4,1,0,0,40,39,0
25,2,447962,11,4,1,3,4,0,0,0,20,39,0
48,4,188316,11,0,1,1,4,0,0,0,40,39,0
39,4,269982,12,4,10,2,4,1,0,0,40,39,0
38,4,36567,12,4,10,5,2,0,0,1419,20,39,0
71,0,19481,0,1,0,1,4,0,0,0,18,39,0
27,4,36176,11,4,5,2,4,1,0,0,36,39,0
66,4,87727,11,6,8,4,4,0,0,0,22,39,0
17,4,143814,11,4,12,1,4,0,0,0,49,39,0
32,4,314613,15,2,7,0,4,1,0,0,40,39,1
23,0,40445,5,0,0,3,4,0,0,0,37,39,0
52,6,98195,15,2,4,5,4,0,0,0,40,39,1
51,2,319311,9,2,8,5,2,0,0,0,27,39,0
33,7,299337,8,2,13,0,4,0,0,0,40,39,0
25,4,177277,15,2,1,0,4,0,0,0,33,39,1
28,4,313348,9,0,12,1,4,1,0,0,50,39,0
35,4,182764,9,4,1,1,2,0,0,0,42,39,0
63,1,335117,11,4,1,3,4,1,14688,0,40,39,0
52,7,242097,6,2,13,0,4,1,0,0,20,0,1
40,4,147982,6,0,7,1,4,1,0,0,50,33,0
41,4,290409,9,2,13,5,4,0,0,0,40,11,1
58,6,88695,11,6,5,1,4,0,0,0,40,39,0
59,2,357876,13,2,13,5,4,0,0,0,40,39,0
29,4,260061,4,4,12,1,4,0,0,0,50,39,0
21,4,162230,15,4,12,3,4,0,0,0,40,39,0
19,0,113743,9,2,0,5,4,0,0,0,40,39,0
54,4,171225,9,2,4,0,4,1,8458,0,40,39,1
43,5,148864,9,2,4,0,2,1,3307,0,40,39,1
55,4,129346,10,2,6,0,4,1,0,0,40,0,1
44,4,284948,11,4,1,4,4,0,0,0,40,39,0
35,4,149103,11,0,8,4,2,0,0,0,40,39,0
58,4,132108,14,0,4,1,1,0,0,0,60,39,0
54,4,173878,15,0,1,1,4,0,0,0,40,39,0
32,4,220964,8,2,13,0,4,1,0,0,84,39,1
39,4,52775,8,2,13,0,4,1,0,0,40,39,0
54,4,327125,11,4,3,1,4,1,0,0,40,39,0
63,4,144483,0,2,12,0,2,1,0,1547,40,39,0
34,6,90567,11,4,3,2,4,1,0,0,40,39,0
38,4,344219,8,4,10,4,4,0,0,0,48,39,0
32,4,211419,8,4,1,1,4,0,0,0,40,39,0
29,4,85493,15,4,3,2,3,1,0,0,41,39,0
53,6,102804,11,2,14,0,4,1,24233,0,82,39,1
34,4,285427,11,2,6,0,2,1,0,1539,40,39,0
22,4,149512,1,4,3,2,4,1,0,0,20,39,0
26,4,185120,15,4,8,3,2,0,0,0,20,39,0
50,0,111157,15,2,0,0,4,1,14765,0,20,39,0
51,6,179379,12,4,10,0,4,1,0,0,22,39,1
25,7,121850,9,4,10,3,1,1,0,0,40,39,0
29,5,100653,9,2,3,0,4,1,0,0,35,39,0
43,4,40296,12,2,10,5,4,1,0,1965,60,39,1
40,4,177845,9,0,12,1,4,1,0,0,60,39,0
52,0,255823,11,2,0,0,4,0,3380,0,40,39,1
23,4,648331,12,4,4,1,4,1,0,0,34,30,0
48,4,195044,15,2,1,0,4,1,3264,0,40,39,0
28,4,164501,15,4,12,3,4,0,0,0,34,39,0
35,4,354692,11,4,3,1,4,0,0,0,40,39,0
48,5,155789,15,2,12,0,4,1,0,0,60,39,1
40,4,44247,0,0,3,1,4,0,0,0,40,39,0
56,4,148395,15,2,13,0,4,1,3290,0,40,39,0
58,4,170282,11,2,12,0,4,1,0,1542,40,39,1
59,1,98130,4,4,10,1,4,0,0,0,20,9,0
24,4,309777,11,2,7,0,4,1,0,0,38,26,0
30,4,115304,9,4,3,1,4,1,0,0,40,39,0
46,5,168370,9,2,4,0,4,1,8848,0,48,39,1
50,1,86735,7,5,3,1,2,1,0,0,40,39,0
56,4,87530,4,6,3,1,4,0,0,0,28,39,0
42,4,81903,11,0,3,4,4,0,0,1598,30,39,0
45,4,175553,15,4,1,4,4,0,0,0,21,39,0
21,4,273509,1,2,6,0,4,1,0,0,60,39,0
20,4,96321,11,2,8,5,4,0,0,0,23,39,0
65,4,163794,11,2,12,5,4,0,14858,0,40,39,0
56,4,96816,7,2,4,0,4,1,0,0,40,39,0
36,6,133482,0,2,12,0,4,1,0,0,19,39,1
40,2,147110,11,2,4,0,4,1,0,0,68,39,1
49,3,174029,11,2,1,0,4,1,0,0,11,39,0
36,4,50809,1,4,14,1,4,1,0,0,82,39,0
35,4,82902,11,5,1,4,4,0,0,0,40,39,0
20,4,308383,11,2,3,0,4,1,0,0,40,39,0
35,4,281090,15,0,8,4,2,0,0,0,20,39,0
38,4,186974,1,2,12,0,4,1,0,0,40,39,0
62,4,450929,9,0,7,4,2,1,0,0,40,39,0
60,4,193332,1,4,8,1,4,0,0,0,20,33,0
46,4,98679,1,2,3,0,4,1,0,0,40,39,0
38,4,236742,11,0,8,1,4,0,0,0,40,39,0
71,2,268824,0,4,9,1,1,1,0,0,40,26,0
51,4,155147,15,5,1,1,4,0,0,0,40,39,0
68,4,115934,11,2,12,0,4,1,0,0,60,39,1
19,4,192318,1,4,8,3,4,1,0,0,20,39,0
53,4,192194,1,0,1,1,4,0,0,0,40,39,0
49,1,157735,11,0,12,1,4,1,0,0,45,39,0
17,3,250566,15,4,1,3,4,1,0,2704,40,39,0
27,0,183442,11,2,0,5,4,0,0,0,11,39,0
39,4,255859,9,0,12,1,4,1,0,2728,40,39,0
44,4,58662,9,2,12,0,4,1,0,0,60,39,1
19,4,222373,15,4,7,3,2,0,0,0,40,39,0
34,4,344627,9,2,14,0,4,1,0,0,60,39,0
41,4,381212,15,4,5,1,4,1,0,0,50,39,0
34,4,99635,7,2,4,0,1,1,0,0,40,39,1
21,4,467145,9,4,1,4,2,0,0,0,40,39,0
41,6,159739,15,0,4,1,4,1,0,0,60,39,0
32,0,99361,9,4,0,1,4,0,0,0,35,33,0
67,1,247628,9,2,8,0,4,1,0,0,45,39,1
49,4,280549,9,0,12,1,4,0,0,2202,50,39,0
31,4,234178,11,2,3,0,4,1,0,0,40,39,1
45,4,248734,1,2,8,0,4,1,0,0,-1,39,0
20,4,114893,11,4,1,2,4,1,0,0,20,39,0
32,4,196628,10,2,12,0,4,1,0,0,45,9,1
54,0,86153,11,0,0,1,4,0,0,0,20,39,0
32,4,124976,11,2,12,0,4,1,0,0,60,39,0
48,1,152483,15,2,3,0,4,1,0,0,40,39,1
25,4,70716,15,4,4,1,4,0,0,0,40,39,0
31,2,200126,9,2,4,0,0,1,13809,0,47,39,0
40,4,420086,11,0,1,1,4,1,0,0,40,39,0
46,5,259485,14,0,12,1,4,1,0,1443,60,39,1
21,0,167769,0,4,0,3,4,0,0,0,25,14,0
60,5,197065,11,2,3,0,4,1,0,0,40,39,0
34,4,185692,11,2,12,2,4,1,0,0,11,39,0
48,7,371578,9,2,5,0,1,1,0,0,21,26,1
66,4,36657,9,2,12,0,4,1,3530,0,40,39,1
37,4,150613,9,2,4,0,4,1,0,0,37,39,1
55,4,348728,11,2,3,0,2,1,0,0,40,39,0
22,4,325909,6,4,7,4,4,0,0,0,54,39,0
35,7,294431,11,2,10,0,4,1,0,0,40,41,0
24,4,146657,15,4,1,1,4,1,0,0,40,39,0
40,7,223731,7,4,1,4,2,0,0,0,40,39,0
20,4,246952,11,2,7,2,4,1,0,0,40,39,0
41,4,35458,11,2,12,0,4,1,0,0,42,39,1
28,4,204430,15,4,4,1,4,0,0,557,10,39,0
23,4,58137,1,4,3,3,4,1,0,0,40,39,0
33,4,160021,8,2,13,0,4,1,0,2952,34,39,1
26,4,204623,15,2,1,0,4,1,0,0,35,39,0
34,2,370400,11,0,8,4,2,0,0,0,33,39,0
36,4,192501,9,2,4,0,4,1,0,0,50,39,1
47,4,132849,1,2,3,0,4,1,0,0,40,39,1
24,4,59963,15,4,3,1,4,1,0,0,40,39,0
37,4,43420,15,4,13,1,4,0,0,0,40,39,0
43,4,153932,11,0,3,1,4,1,0,0,60,39,1
32,7,84709,9,4,9,1,4,0,0,0,34,39,0
55,4,91732,7,2,8,0,2,1,0,0,40,39,0
33,4,131087,8,2,13,0,4,1,7781,0,40,39,1
38,4,149699,11,2,12,5,4,0,0,0,11,39,0
19,7,97333,12,2,10,5,4,0,0,0,33,39,1
36,4,162828,15,2,8,0,4,1,0,0,40,39,0
69,4,179021,0,2,8,5,4,0,3340,0,40,39,0
67,6,88676,14,0,10,1,4,1,0,2735,60,39,0
64,4,215666,1,2,3,0,4,1,0,2338,40,39,0
24,4,137419,15,4,12,3,4,0,0,0,27,39,0
50,4,171213,4,2,12,0,4,1,0,0,60,39,1
68,6,116338,10,1,10,1,4,0,0,0,21,39,0
46,4,73270,1,2,4,0,4,1,2890,0,40,39,1
39,6,320109,9,4,12,1,4,1,0,0,50,39,0
61,0,80178,11,2,0,0,4,0,0,0,40,39,0
59,4,163421,9,6,1,1,4,0,0,0,10,39,0
33,4,76834,2,2,13,5,4,0,3110,0,40,39,0
37,4,272749,11,0,8,4,4,0,3305,0,40,39,0
36,4,270045,15,4,1,3,4,1,0,0,11,39,0
50,1,192896,1,2,3,0,4,1,0,0,40,39,0
18,7,370474,7,4,1,3,2,0,0,0,20,39,0
43,4,42624,15,2,12,0,4,1,0,0,40,39,0
42,4,19519,15,0,1,1,4,0,0,0,50,39,0
37,4,196430,12,4,10,4,2,0,0,0,34,39,1
51,4,76716,9,2,12,5,4,1,3410,0,38,39,1
20,4,85536,1,4,3,3,4,1,0,0,29,39,0
48,5,357903,15,2,4,0,4,1,0,0,40,39,0
19,4,348912,11,4,6,3,4,1,0,0,60,39,0
49,4,174502,1,2,14,0,4,1,0,0,82,39,1
56,6,467675,9,2,4,0,4,1,0,0,40,39,0
37,4,127487,12,0,8,1,2,0,0,0,30,39,0
30,4,375554,9,4,1,3,4,0,0,0,27,39,0
40,4,297659,9,4,13,1,4,0,0,0,30,39,0
35,7,193579,8,2,3,0,4,1,3276,0,81,39,0
61,4,166565,7,2,1,0,4,1,0,0,40,39,1
62,1,107343,9,4,4,1,4,1,0,0,55,39,1
50,4,346646,15,5,12,4,2,0,0,0,33,39,0
35,4,59830,11,2,1,0,4,1,4099,0,40,39,0
43,4,126243,15,4,10,1,4,1,0,0,40,39,0
89,4,163308,12,2,4,5,1,0,0,2788,60,39,1
23,4,570530,9,0,13,4,2,0,0,0,40,39,0
27,4,151215,11,4,1,3,2,0,3186,0,38,39,0
41,1,172356,15,2,4,0,4,1,0,0,60,39,1
25,4,141365,11,4,7,3,4,1,0,0,40,39,0
29,4,37807,15,4,3,1,4,1,0,0,40,39,0
38,7,326268,10,0,10,1,2,0,0,0,40,39,1
20,4,251982,15,0,6,1,2,0,0,1548,40,39,0
35,4,85548,11,4,1,1,4,0,0,0,31,39,0
35,4,593780,9,4,1,4,4,0,7202,0,40,39,0
56,4,126371,9,2,4,0,4,1,14864,0,40,39,1
34,4,62437,15,2,10,2,4,1,0,0,50,39,0
21,7,478201,0,4,8,3,2,0,0,1658,41,39,0
32,4,215556,7,4,1,3,4,0,0,0,40,39,0
54,6,282881,11,6,12,1,4,0,0,0,50,39,1
39,4,102855,9,4,12,1,4,0,0,0,44,39,0
24,4,300201,11,0,7,4,4,0,0,0,40,39,0
25,4,222963,11,4,14,3,4,1,0,0,40,39,0
46,6,127076,11,2,3,0,4,1,14764,0,40,9,1
20,1,165120,7,4,4,3,4,1,0,0,35,39,1
42,5,199362,9,2,10,0,4,1,0,0,50,39,1
19,4,316087,11,4,8,5,4,0,0,0,25,39,0
23,0,79383,1,4,8,1,4,1,0,0,20,33,0
49,4,483004,6,2,10,0,1,1,0,0,40,39,0
29,4,103568,11,2,8,0,4,1,0,0,12,26,0
43,4,196930,4,2,12,0,4,1,14780,0,45,39,1
48,4,144348,14,4,10,1,4,0,0,0,50,39,1
39,2,309924,15,0,1,4,2,0,0,0,40,39,0
51,6,397108,10,0,10,1,4,1,0,0,50,39,0
69,0,84120,11,2,0,5,4,0,0,0,34,39,0
34,4,269494,15,4,1,3,4,1,0,0,40,39,0
31,4,128355,6,4,13,1,4,0,0,0,40,33,0
35,4,372888,11,2,3,2,4,1,0,0,68,39,0
57,2,71761,11,0,3,1,4,0,0,0,40,39,0
41,1,187285,1,0,3,1,4,1,0,0,51,39,0
25,4,77157,15,4,1,4,2,0,0,0,40,39,0
50,4,214821,8,2,14,0,4,1,0,0,60,39,0
30,4,133468,9,2,4,0,4,0,0,0,35,39,0
38,4,118295,9,0,12,1,4,0,0,0,40,39,0
43,4,174076,9,2,14,0,4,1,0,0,55,26,1
26,4,82673,11,4,1,1,4,0,0,0,40,39,0
56,6,100856,14,0,12,1,4,0,0,0,46,39,0
53,2,106955,14,0,10,1,4,0,0,0,18,39,0
31,4,162213,7,2,4,0,4,1,0,0,56,39,0
20,4,168861,9,2,12,5,4,0,0,0,40,39,0
44,6,122566,7,2,12,0,4,1,14810,0,60,39,1
57,4,185635,9,2,4,0,4,1,0,0,40,39,1
29,4,98490,11,4,3,5,4,1,0,0,10,39,0
26,4,136451,9,5,8,4,2,1,0,0,40,39,0
42,4,90022,15,4,4,1,2,1,0,0,40,39,0
60,0,311777,1,2,3,0,4,1,14800,0,40,39,0
23,4,283768,9,4,7,3,2,0,0,0,40,39,0
36,4,60186,9,2,10,5,4,0,7932,1987,45,39,1
37,4,272184,15,4,13,4,2,1,0,0,40,39,1
29,4,167201,11,4,6,2,4,0,0,0,18,39,0
51,4,77432,0,6,8,1,4,0,0,0,16,39,0
48,3,288387,15,0,3,1,4,1,0,0,40,39,0
42,4,195854,15,4,3,1,4,1,0,0,40,39,0
41,5,137688,10,2,10,0,1,1,0,0,45,19,1
45,1,291255,11,2,12,0,4,1,0,0,20,39,0
43,1,314377,15,4,3,1,4,1,0,0,26,39,0
31,4,48445,11,4,8,4,4,0,0,0,40,39,0
17,4,162923,15,4,1,3,4,0,14814,0,11,39,0
44,4,164490,11,2,12,0,4,1,0,0,61,39,1
40,4,188810,15,0,12,1,4,0,0,0,45,39,0
37,4,270479,3,0,7,1,4,1,0,0,40,30,0
41,5,53380,15,2,10,0,2,1,0,0,11,39,0
44,4,364402,1,2,6,0,4,1,0,0,20,39,0
25,4,164451,9,4,4,1,4,1,0,0,42,39,0
18,0,208930,15,4,0,4,4,0,0,0,50,39,0
54,4,171894,15,2,12,5,4,0,0,0,24,9,0
22,4,128983,9,4,1,3,2,1,0,0,40,39,0
25,6,33069,1,4,3,0,0,1,0,0,40,39,0
33,4,196114,9,2,4,0,4,1,14734,0,40,9,1
38,4,268254,15,4,3,2,4,1,0,0,40,39,0
49,5,192176,11,2,3,0,4,1,0,0,40,39,1
45,4,383441,3,0,7,1,2,1,0,0,29,39,0
32,5,287392,9,4,12,3,4,1,0,0,40,6,0
32,4,414041,0,0,5,2,4,1,0,0,40,39,0
34,4,305154,9,2,12,0,4,1,0,0,40,39,0
18,0,340698,15,4,0,3,4,0,0,0,40,39,0
22,4,80065,9,4,1,2,2,1,0,0,40,39,0
32,4,245636,8,0,13,4,4,0,0,0,40,39,0
59,4,50480,1,6,3,5,4,1,0,0,16,39,0
24,4,308993,11,2,4,0,4,1,0,0,30,39,0
51,4,199134,9,2,3,0,4,1,0,0,69,39,1
38,4,205951,10,2,10,0,4,1,0,0,50,39,1
50,5,168921,11,2,14,0,4,1,0,0,55,39,1
36,4,162110,9,2,8,3,4,1,0,0,40,39,0
33,4,126001,0,5,13,2,4,0,0,0,40,39,0
35,4,81813,11,4,3,1,4,0,0,0,10,39,0
34,4,113354,11,6,8,1,4,0,0,0,33,33,0
41,4,345246,9,2,13,0,4,1,0,0,20,39,1
53,4,119728,9,2,12,0,4,1,0,0,40,11,1
36,7,49398,12,2,10,0,4,1,0,0,50,39,1
29,5,190383,11,4,1,3,4,0,0,0,24,39,0
27,4,69658,11,0,8,4,4,0,0,0,20,39,0
33,1,195895,9,2,4,0,4,1,0,0,40,39,1
45,6,92718,11,0,3,5,4,0,0,0,19,39,0
53,0,293134,9,4,0,1,4,0,0,0,13,39,0
66,4,131216,12,6,10,1,4,1,0,0,33,39,1
18,6,96858,1,2,8,0,2,1,0,0,6,39,0
18,2,202700,15,4,8,1,4,0,0,0,19,39,0
30,4,193848,12,4,3,1,4,1,0,0,50,39,0
20,0,144426,15,6,0,4,4,0,0,0,40,39,0
52,0,178232,11,0,3,1,4,0,0,0,40,39,0
27,4,291392,11,2,7,0,4,0,0,0,40,39,0
26,4,238337,15,4,3,3,4,1,0,0,40,39,0
39,1,124174,15,0,3,1,4,0,0,0,50,39,0
36,4,435814,15,4,3,1,4,1,0,0,51,39,0
49,4,212200,1,2,3,0,4,1,3208,0,40,39,0
19,4,263976,11,2,6,0,2,1,0,0,40,39,0
37,4,44436,9,2,12,0,4,1,0,1643,40,39,1
47,4,384425,12,2,10,0,2,1,0,0,60,39,1
24,4,103438,15,5,8,1,2,0,0,0,20,39,0
55,6,185739,11,2,3,0,0,1,0,0,28,39,0
41,4,28571,11,2,12,0,4,1,0,0,50,39,0
42,4,48984,11,2,3,0,0,1,0,0,68,39,1
62,4,399418,11,6,6,1,4,1,0,0,40,38,0
37,4,363580,4,4,6,1,4,1,0,0,38,39,0
57,1,389480,4,2,3,0,4,1,14779,0,40,39,1
31,4,40636,15,4,3,1,4,1,0,0,40,6,0
48,4,368658,4,4,10,3,4,1,0,0,40,11,0
47,4,92274,11,2,13,2,4,1,3355,0,40,39,0
22,4,294658,6,0,3,1,4,0,0,0,40,39,0
42,4,311370,4,0,12,1,4,0,0,0,50,39,0
55,4,131051,11,2,1,0,4,1,0,2713,11,39,0
19,4,106622,2,4,8,3,4,0,0,1545,23,39,0
37,7,207122,12,0,10,1,4,0,0,0,50,39,0
33,4,213393,11,4,12,1,4,0,0,0,40,33,0
27,4,263153,8,4,1,3,4,0,0,0,40,39,0
37,4,231468,11,0,3,1,4,1,0,0,40,39,0
47,7,100193,9,4,10,5,1,0,0,0,40,39,1
82,0,120622,11,6,0,5,4,0,0,0,40,39,0
24,4,303027,15,4,5,3,4,1,0,0,40,39,0
24,4,120485,11,4,1,3,4,1,0,0,37,39,0
22,4,306317,1,4,7,2,4,0,0,0,20,39,0
51,5,174523,15,2,4,0,4,1,0,0,40,39,0
29,4,370027,4,4,3,2,4,1,0,0,40,9,0
53,4,115953,11,0,12,1,4,0,0,0,40,39,0
56,6,132571,14,2,10,5,4,1,0,0,34,39,1
45,4,26338,15,2,4,5,4,0,14807,0,40,39,1
24,4,146770,5,4,8,1,1,0,0,0,37,33,0
61,4,211108,9,2,4,0,4,0,7291,0,40,39,1
34,4,97927,9,0,3,1,4,0,0,0,10,39,0
36,4,252634,11,2,7,0,4,1,0,0,40,39,0
49,2,101180,9,2,3,0,4,1,0,0,40,39,1
62,7,41707,15,2,1,0,4,1,0,0,40,39,0
51,4,389937,9,0,12,1,2,0,0,0,42,39,0
35,5,166247,9,2,12,0,4,1,0,0,12,39,0
28,6,231009,8,2,3,0,4,1,0,0,55,39,0
28,4,272247,9,4,3,4,4,0,0,0,29,39,0
31,4,166110,9,4,10,2,2,1,0,0,40,39,1
54,4,194162,9,2,4,0,4,0,14788,0,40,39,1
36,4,54011,9,2,6,0,2,1,0,0,40,39,1
35,4,84725,11,4,10,1,4,1,0,0,40,39,0
77,6,110274,12,2,3,2,4,1,0,0,40,9,0
49,1,224214,15,4,8,1,4,0,0,0,40,39,0
62,2,122125,11,2,3,1,4,1,0,0,5,39,0
38,6,275900,12,4,10,5,4,1,14803,0,50,39,1
58,4,99672,11,4,10,3,2,1,0,0,40,39,0
74,2,37520,11,2,1,0,4,1,3252,0,40,39,0
80,6,171633,6,2,0,0,2,1,3311,0,40,39,0
31,6,160058,6,2,7,0,4,1,0,0,40,39,0
28,4,162901,11,2,14,0,4,1,0,0,68,39,0
50,0,178204,8,2,3,0,4,1,0,0,40,39,0
26,4,500827,9,0,4,1,4,0,0,0,50,39,0
53,4,220213,12,2,4,0,4,1,0,1366,40,39,1
38,6,99551,9,0,4,1,4,1,0,0,55,39,1
42,4,301545,11,2,8,0,2,1,0,0,40,39,1
20,4,203506,5,4,8,1,4,1,0,0,19,39,0
44,6,119520,9,4,12,1,4,1,0,0,60,39,1
27,5,166451,9,2,1,0,4,1,0,0,40,39,0
40,4,42581,2,4,12,2,4,0,0,0,20,39,0
51,4,301829,11,2,8,5,4,0,0,0,28,39,0
20,5,98091,0,4,5,3,4,0,0,0,28,39,0
22,4,257724,15,4,3,3,4,1,0,0,11,39,0
36,4,276086,15,2,12,0,4,1,0,0,40,39,0
32,5,183196,9,2,10,0,4,1,15025,0,50,39,1
38,4,223738,1,2,13,0,4,1,0,0,40,39,1
31,4,173135,7,2,4,0,4,1,3278,0,40,39,1
27,4,261881,15,4,1,2,4,1,0,0,40,33,0
44,4,262171,15,2,12,0,4,1,0,0,10,39,1
31,4,270735,15,2,12,5,4,0,0,0,20,39,1
36,4,133806,15,2,10,0,1,1,0,0,60,39,1
31,4,341768,9,4,9,1,4,1,0,0,40,39,0
65,4,162307,9,2,14,0,4,1,2246,0,40,39,1
63,4,219015,8,2,13,0,4,1,0,0,81,39,1
33,4,153869,15,0,7,2,2,1,0,0,8,39,0
33,4,47441,9,2,3,0,4,1,0,0,40,39,0
53,6,246581,15,2,12,5,2,0,0,0,40,39,1
20,4,130307,11,4,3,1,4,0,0,0,40,39,0
35,4,121085,4,2,4,0,4,1,3211,0,40,39,0
34,7,56670,8,2,10,0,4,1,0,0,68,39,1
22,4,88441,1,0,12,4,4,1,0,0,35,39,0
47,4,141254,9,2,12,0,4,1,0,0,40,39,0
29,7,395334,11,4,14,3,4,1,0,0,50,39,0
38,4,188519,7,4,12,1,4,1,0,0,45,39,1
44,5,170152,14,2,10,0,4,1,0,0,82,39,1
25,4,322324,6,4,14,2,4,0,0,0,18,39,0
63,6,84282,11,4,3,1,4,1,0,0,26,39,0
34,4,194103,11,2,12,0,4,1,0,0,50,39,0
59,4,216795,15,2,3,0,4,1,8453,0,40,39,1
49,4,143827,11,2,7,0,4,1,0,0,40,0,0
34,4,297575,8,2,6,0,4,1,0,0,40,39,1
