LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
191882,1,1,2,41,2,2,7,7,7,3,929,194,1536,-76,718,1888,0,0,0,0,0,0,1
197567,2,1,1,35,-1,-1,-1,-1,-1,-1,2635,1615,6711,-1341,502,3224,933,1868,883,6218,5690,2874,0
47842,1,3,1,25,2,2,0,2,0,0,16897,14235,10676,15401,32404,35707,1273,797,0,2012,0,557,1
502180,2,2,1,38,0,0,0,0,0,0,386697,375328,283191,258837,302277,265923,7088,5173,15364,12945,11692,6889,0
273556,1,1,1,28,-1,-1,-1,-1,-2,-1,1501,402,2554,473,795,1002,1594,1067,0,0,0,432,0
202796,2,3,1,35,2,2,2,2,0,2,120109,238925,65312,72995,119175,151225,5628,7873,8521,10857,3796,6624,1
14010,1,2,1,32,0,0,0,2,2,2,19037,22003,11848,18630,15634,12835,4626,5097,0,471,2023,6779,0
102522,2,2,1,23,5,3,3,4,2,0,180450,153922,74428,211942,122106,166983,7661,0,0,8653,25182,4114,0
335176,1,1,2,48,-1,-1,-1,-1,0,-1,6249,356655,19201,244698,220665,14346,12846,21677,8583,22209,-746,12193,0
266746,2,1,1,37,-1,-1,-1,-1,-2,-1,1635,703,2722,0,0,0,0,6439,0,2097,0,3507,0
168845,2,3,2,28,0,0,0,0,0,0,37651,33097,109140,67281,134138,55672,5857,2366,4329,1212,3862,1848,0
310402,1,1,1,40,-1,0,0,0,0,0,1711,140462,18956,53454,51857,77796,8334,19261,4330,51729,24125,3964,0
74789,2,5,2,28,8,2,6,2,2,4,196623,87986,101945,61325,118922,193499,4960,0,3421,0,0,0,1
216948,2,2,1,37,-2,-2,-2,-1,0,0,3988,670,13562,39656,16294,4133,128129,15797,5496,6490,2852,51007,0
53320,1,3,1,45,0,0,0,0,0,-1,5096,35483,3148,1195,-601,0,1545,1652,1235,1580,0,0,0
187689,2,2,2,28,-1,-1,2,-1,-1,-1,-26,5603,726,2464,5665,1415,2005,684,0,2091,1107,1370,1
350010,2,3,1,27,0,0,0,0,0,0,30179,39842,56419,38062,71240,20612,6988,2487,36568,26376,3282,1476,0
177657,2,5,1,41,0,0,0,0,0,0,155346,132151,228459,173826,144756,186630,6271,11651,9621,8714,10151,6527,0
284796,1,1,2,33,0,0,0,0,0,0,122298,205879,126956,106189,132901,171202,8168,4442,5094,1953,9733,155742,0
208476,2,3,1,46,-2,-2,-2,-2,-2,-2,0,1197,2515,-101,223,156,0,1001,390,0,0,0,0
13285,2,3,1,58,2,0,2,0,0,0,-48,24928,19496,27960,27461,30108,629,1095,511,482,928,429,0
75757,2,3,1,51,1,0,0,-1,-1,-1,56645,62757,32126,13821,62188,9311,0,9098,1644,600,2574,2638,0
245067,2,3,1,40,0,0,0,0,0,2,217014,110806,155102,278022,88860,86838,186680,8584,5553,3174,29253,3976,0
265349,2,2,2,34,5,3,4,2,2,0,270647,308531,26001,24533,387129,386760,5838,0,0,2620,2975,2845,1
516591,1,1,1,53,2,-1,0,0,0,0,2898,157305,238819,6474,173488,223292,304,12422,5558,14423,0,7888,0
49769,1,2,2,22,5,2,3,2,0,0,44051,42135,14680,43665,154462,48771,0,0,724,465,2679,630,0
153589,2,1,1,33,-1,-1,-1,-1,-1,-1,1183,1379,189,4135,1399,0,2280,0,6383,0,3104,0,0
74058,2,1,1,31,0,0,0,0,-1,-1,45671,39974,107,294,105,35168,25710,2569,2581,1156,1363,1915,0
192159,2,1,1,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
223358,2,4,1,32,0,0,0,0,0,0,247927,181637,309714,387238,206030,241432,0,6352,7269,5615,7412,7681,1
16343,2,1,1,28,-1,-1,-1,-1,-2,-2,-199,639,2754,64,0,0,0,707,0,0,0,0,0
11180,2,1,1,38,-1,-1,2,2,2,2,1211,200,2739,1774,7740,1301,1095,0,0,1575,0,343,0
496084,2,1,2,30,0,0,0,0,0,0,143073,78043,62388,70472,57240,79837,50487,2445,1418,5046,2886,2215,0
404266,1,1,2,35,2,2,0,0,0,0,237349,83479,54312,66837,49264,76282,1274,3713,1488,2642,2702,1772,0
51599,1,2,2,24,2,2,2,2,2,2,46279,26940,12383,17197,6275,9101,2685,0,2245,0,0,0,0
203596,2,1,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
465870,1,2,2,34,-1,0,-1,0,0,-1,37219,37168,38879,97258,26545,24823,59673,146399,9437,31309,-13549,13721,0
219345,2,1,2,38,0,0,0,0,0,0,218468,272550,289579,285560,313493,258533,12842,16445,8518,12275,10217,6995,1
334015,2,2,2,36,0,0,0,0,0,0,110787,258741,104459,154773,320574,287278,87325,13784,7672,12939,1899,9223,0
132278,1,1,1,31,2,2,0,0,0,0,34872,45822,17063,34620,23202,40344,2590,907,1186,1316,2722,0,1
140065,1,1,1,32,-1,-1,-1,-1,-1,-1,1608,200,3334,793,859,51,708,1271,0,0,561,275,0
138091,2,2,2,27,0,0,0,0,0,0,4394,93104,2446,68548,18764,33199,1705,3893,1924,2321,994,1495,0
490091,2,1,2,29,-1,-1,-1,-1,-2,-1,4555,-280,4604,1593,-1837,3803,467,3485,3242,995,1770,3523,0
63140,1,2,1,38,2,2,0,0,0,0,19091,6894,8681,41325,24583,31898,1708,1272,0,480,1057,263,1
490994,2,2,1,55,-1,-1,-1,-1,-1,-1,6461,18579,912,14179,5974,15100,10402,41468,4661,20088,22700,21031,0
400115,1,1,2,37,0,0,0,0,0,0,111633,143103,172672,82588,94010,252316,4774,6495,6163,9683,6515,6739,0
92835,2,2,1,48,0,0,0,-1,-1,-1,16189,37124,20262,12910,4690,79401,1926,2197,18481,5599,0,4659,0
111909,2,1,2,28,-1,-1,-1,-1,-1,-1,3961,775,0,0,0,1418,1832,0,0,0,788,0,0
201042,2,3,1,35,0,0,0,0,0,0,131451,90810,86300,78615,80131,103220,4094,5910,3225,2290,5918,106669,0
385666,2,1,1,68,-1,0,0,0,0,0,606499,385124,304733,224775,430616,311258,5828,12873,14012,14280,3419,10735,0
192030,2,1,2,32,-1,-1,0,0,0,-1,1739,2836,1899,-338,-654,629,773,946,1009,0,0,0,0
200713,2,2,1,28,-1,-1,-1,-1,-1,-1,8981,632,1802,1686,338,1156,906,3613,696,-3,2767,2047,1
206349,1,1,1,24,2,-2,7,-2,7,-2,3244,3186,0,0,0,0,0,0,0,0,0,0,0
328713,2,2,2,32,2,0,0,0,2,2,62388,185805,100882,59565,34497,64676,2142,1536,4571,8023,27328,6584,0
22196,1,2,1,23,0,0,2,2,0,0,14983,35706,14051,18640,9285,21266,2328,3807,0,309,2874,119094,0
76802,1,1,2,22,1,0,0,0,0,0,4416,63226,94520,11258,46574,36165,292,4846,259,23520,3615,101957,0
14079,1,3,1,22,2,2,7,7,8,6,2936,1655,1014,2620,1083,1728,0,0,0,0,0,0,0
74558,1,3,2,45,1,2,0,2,2,2,13144,6775,20193,12720,1759,9753,0,2714,1352,0,0,0,0
280944,2,3,2,30,0,0,0,0,0,0,131078,202129,81207,77393,179461,117842,6822,6812,5849,50082,6903,4586,0
468344,1,2,1,27,-1,-1,-1,-1,-1,-1,4608,-3139,806,252,7242,9563,1012,281,9326,-208,3356,-68,1
30820,1,1,2,28,-1,-1,-1,0,0,-1,1325,-2126,12161,13861,0,0,917,14074,15497,0,0,0,0
26783,1,3,2,34,0,0,0,0,0,-1,10140,54331,14712,83808,12265,13617,3195,7482,4012,0,4422,2707,0
16384,1,2,1,22,5,0,3,2,0,0,15993,171040,12715,52586,11081,26219,910,0,0,1091,2811,2580,0
237225,2,2,2,29,0,0,0,0,0,0,98056,45076,85491,72856,39745,103613,8042,3687,3527,40919,2548,109308,0
79094,1,1,2,25,2,2,0,0,0,-1,37995,2091,14848,16743,5312,5304,1302,1041,543,183,1085,0,1
179881,1,2,1,34,0,0,0,0,0,0,125128,112086,113467,114656,50571,149624,6119,7159,77862,2202,153908,2194,0
188446,1,2,1,30,2,2,2,8,7,6,1815,1155,2065,1772,0,1688,0,0,0,0,0,0,1
167863,1,1,2,31,0,0,0,0,0,0,211410,48703,97168,50587,100648,92008,7391,5835,7300,4189,2282,135122,1
272521,1,2,2,34,0,0,0,0,0,0,179975,192973,130975,65809,78723,54293,8032,5812,3757,7445,7275,6256,0
55083,2,3,2,38,1,2,2,0,0,2,74825,73551,83593,82934,102241,62513,0,2597,0,0,0,2598,0
25951,2,1,1,36,0,0,0,2,2,2,7184,27053,17911,20202,5590,32989,2749,3242,9771,2993,2899,814,1
55644,1,1,2,25,-2,0,0,0,-2,-1,24126,8724,1520,12421,-550,8203,651,1152,1250,344,886,738,0
238961,2,2,2,29,0,0,0,0,0,0,117270,120853,106330,81115,155997,70101,10659,5734,4624,2504,3824,2914,0
131645,2,1,2,30,-2,-2,-2,-2,-2,-1,2436,-29,0,394,0,542,444,759,508,0,634,586,1
206334,1,2,1,34,5,2,3,4,2,0,122948,254180,92346,413816,463337,342860,0,0,0,33365,2783,4022,1
127469,2,1,2,26,0,0,0,0,0,0,129918,178943,57689,70721,138754,51780,4292,4177,3739,1092,5305,82442,0
214416,2,2,1,36,-2,-2,-2,-2,-2,-2,1775,260,1921,-566,779,2407,1036,7071,2758,596,1264,4065,0
81686,2,2,2,28,1,2,0,0,0,4,65116,73812,87314,79423,83736,67401,4055,6577,3794,0,0,0,0
195547,2,2,1,31,0,0,0,0,0,0,2732,103682,47352,77877,7759,7267,4578,0,2272,1163,1995,695,0
15315,1,2,2,33,1,2,2,2,2,5,605,707,1663,4461,-946,1943,0,0,0,0,830,0,0
192415,2,2,2,26,2,0,0,0,0,0,121820,113116,133274,66624,143048,53654,7033,5140,3284,2019,4737,108538,1
66497,1,1,1,25,0,0,0,0,0,0,99362,42664,122020,66037,53427,59336,1435,3687,3509,23596,4192,153253,1
501779,2,2,1,41,-2,0,-2,-2,-2,-2,765,4347,503,6212,-33,70952,13548,809,1386,3401,0,2352,0
54568,1,2,2,39,0,0,0,0,0,0,41311,41716,36472,60343,46616,62637,2002,1264,1759,3632,1551,1396,1
13621,1,1,1,30,2,2,7,7,7,7,3663,1195,2808,1677,569,2049,0,0,0,0,0,0,1
95984,2,1,2,28,1,2,0,0,0,0,76277,67179,117950,119036,70335,77533,0,4778,2327,3534,4687,20598,1
186023,1,2,1,26,-1,-1,-1,-1,-1,-1,7631,0,0,691,7655,8057,0,1833,59189,47942,2252,-900,0
229947,2,1,1,31,0,0,0,0,0,0,193217,129673,290293,125735,83587,161406,15320,11240,7975,14845,0,4538,0
47288,1,3,2,23,2,0,0,0,0,0,13535,20769,22811,19601,14569,13295,1728,1105,3134,1767,3810,2519,0
172093,1,1,2,33,2,2,7,-1,7,-1,1345,705,553,1475,470,1416,0,0,0,0,861,0,0
497339,2,1,1,32,0,0,0,0,0,0,442072,257230,274113,215402,127988,176523,9379,12680,19303,13411,31881,9687,0
341054,2,1,1,42,0,0,0,0,0,0,291360,370817,239184,283564,417112,237982,13125,19080,10877,30784,23272,83938,0
82001,1,1,2,31,2,2,1,4,3,5,213,3687,3740,2177,-2115,6338,0,859,0,0,0,0,1
122944,1,3,2,34,0,2,2,2,2,6,103766,64483,135988,58484,85257,48158,4043,5402,2616,0,3278,0,0
48651,2,2,1,23,2,0,0,0,0,0,69555,31485,32784,13477,23730,24062,23741,1419,1098,498,1585,1293,0
317972,1,1,1,26,0,0,0,0,0,0,42352,64528,128022,58545,78120,51907,23693,4568,4559,43388,32013,98184,0
211076,2,2,1,50,1,-2,-2,-1,-1,-1,0,0,0,0,16666,17943,0,0,22183,45752,1205,1099,0
20561,2,2,1,23,0,0,0,0,0,-1,1509,7785,18624,13662,6731,15795,1312,1361,1524,-178,3071,1601,0
105866,2,3,1,31,-1,-1,-1,-1,0,-1,2893,-1701,2319,-351,577,-9,400,3371,2167,1634,1858,40,0
224369,2,1,2,28,0,0,0,0,0,4,78283,65292,106260,73302,103062,59696,8408,5371,7832,3695,3675,2975,0
17122,2,3,1,42,-1,0,0,0,0,0,5475,-216,13360,1446,11354,1430,526,373,5453,3,1029,-154,0
185865,2,3,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
252346,2,2,2,26,0,0,0,0,2,2,184150,68153,80925,72469,130051,87828,9785,5724,3034,3245,3476,2587,1
49432,1,3,2,32,0,0,0,2,2,0,48118,0,17910,6305,15253,4817,0,840,0,0,0,0,0
199640,2,1,1,35,1,-2,-2,-2,-2,-1,0,145,4671,0,0,988,0,998,0,0,2847,0,0
384634,2,1,1,30,0,0,0,0,0,0,113888,138823,154836,83650,110954,112592,10187,3646,5363,2687,5754,4069,0
285821,1,1,2,39,2,0,0,0,0,0,481565,354244,373246,586716,328777,193503,0,14070,7649,0,12334,12735,1
195249,1,2,2,34,0,0,0,0,0,0,13848,79836,149547,47104,102627,82345,3478,2571,4170,2321,0,2643,0
198166,2,1,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15480,1,1,2,29,2,2,7,7,7,7,2894,984,3199,2941,2179,3536,0,0,0,0,0,0,1
260232,2,2,1,32,-1,-1,-1,-1,-1,-1,3481,1102,2052,576,-621,645,1174,1063,1505,183,1113,2094,1
46072,2,3,1,54,2,0,0,0,0,-1,30257,37594,63229,30676,64183,49331,1505,16044,11700,1867,31170,3960,0
95163,1,2,1,27,0,0,0,0,0,4,37992,18975,18337,10831,2344,13811,2319,2422,732,1033,3691,0,1
137413,2,2,2,25,0,0,0,0,0,0,101462,65704,113382,72861,57394,94630,2570,2272,3244,2432,5906,-502,0
51579,2,2,2,24,0,0,0,0,0,0,40556,77043,79680,52419,67300,47270,1855,1547,2227,2744,1932,30412,1
482202,2,1,1,57,-1,-1,-1,-1,-1,-1,4763,2409,3774,3161,2675,16704,0,2199,1643,37524,5152,23172,0
47167,2,3,2,32,2,0,0,0,0,0,-3073,72437,40585,34115,34873,45083,2687,1278,1510,703,1542,2699,0
189196,2,1,2,28,2,0,0,0,-1,-1,139534,83356,114437,81918,63259,118818,26370,4132,5353,4376,3463,3364,0
198088,1,2,2,27,1,2,2,4,2,2,110726,64194,117350,61408,107997,95383,0,5751,2429,2676,0,3503,0
355096,1,2,1,32,2,2,2,0,2,0,89028,99571,209707,69984,128734,152277,6192,0,8285,944,3500,4844,1
218434,1,2,1,42,1,2,5,0,4,0,335169,225671,73662,264688,138950,317589,0,5817,0,0,0,5360,1
113017,2,2,2,31,0,0,0,0,0,0,84596,69820,105678,71973,73518,46521,5144,3278,2708,41626,26927,65182,0
30762,1,1,3,23,2,2,2,2,2,0,37983,15956,27276,13055,26403,26326,1256,915,2156,692,533,860,1
337553,1,1,2,33,0,0,0,0,0,0,58639,73861,121919,64395,95530,59475,58824,69526,5315,5889,19008,20844,0
198110,2,1,1,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
300222,1,1,2,34,0,0,0,0,0,0,101487,262177,100250,70285,169696,284402,132286,0,4493,896,-546,6533,0
204550,2,1,2,45,2,2,2,0,2,2,74307,197281,140919,185773,66963,124963,7044,5840,5306,4204,5684,4173,1
213708,2,1,1,48,-2,-2,-2,-2,-2,-2,100,1289,3198,0,0,1031,0,2508,0,0,2684,5208,0
493861,2,1,2,35,-2,-2,-2,-2,-2,-2,1553,19357,2539,6243,10641,5581,22192,337,7109,12258,33805,2927,0
213314,2,2,1,24,-2,-1,-1,-1,-1,-1,10786,2419,-2477,1686,12852,19977,7280,70746,1631,2217,9408,40789,0
207628,1,2,1,45,-2,0,0,-1,0,-1,1919,-1171,2493,-116,1799,1304,199,528,1492,493,25208,4206,0
276773,1,1,1,28,1,-2,-2,-2,-2,-1,0,0,0,0,0,1328,0,0,0,0,862,0,0
18254,1,2,2,24,-1,2,2,-1,-1,-1,2737,1233,0,1721,3793,690,1600,0,0,584,4965,2817,0
208482,2,4,1,39,-2,-2,-2,-2,-2,-2,5959,3595,17602,1436,-398,5058,0,8447,0,1005,2365,1306,0
69630,2,3,1,57,0,0,0,0,0,0,48563,59047,63646,82795,89357,73737,5736,689,1672,9139,3243,2235,0
197663,1,2,1,24,0,0,0,0,0,0,145879,87389,108071,195496,106093,130732,6646,12325,7079,3010,24910,4399,1
154983,2,1,2,29,2,0,0,0,0,-1,4962,13713,21571,12338,85116,90533,1743,4171,3128,2028,3620,3242,0
281444,2,1,2,27,0,0,0,-1,0,-1,761,967,17693,6677,39420,250,880,2480,13568,0,2294,0,0
375981,1,1,2,36,2,2,2,2,2,2,174910,265695,119511,77434,129329,245951,6479,0,9748,0,6006,6400,1
54932,1,2,1,29,0,0,0,0,0,0,32836,142338,149705,63175,108855,77612,5489,7655,8232,3627,1477,4348,0
212058,2,2,1,35,-2,-2,-2,-1,-1,-1,1076,26,4425,-3060,-605,3620,0,-316,5266,153,535,897,0
348572,1,1,2,44,-2,0,-2,-1,-1,-1,28888,32787,2068,17334,69024,6841,36665,3958,19158,69353,10458,62257,0
25166,1,3,1,42,0,0,0,0,0,0,3544,20518,18484,19429,23317,25916,2107,657,591,573,862,654,1
416976,1,1,1,42,0,0,0,0,0,0,178484,200453,138059,113345,143609,164233,6308,6657,11899,2837,4818,7230,1
100209,2,1,1,36,2,2,2,2,2,2,48558,58833,149890,89535,72407,52093,0,1355,7007,4605,0,4871,1
44006,1,3,2,59,2,0,0,0,0,0,1064,17573,13260,20435,2614,704,365,1435,887,813,1465,776,1
194967,2,1,1,49,-2,-2,-2,-2,-2,-2,3256,98,0,-674,1210,644,0,0,0,164,656,808,0
44242,2,3,2,23,0,0,0,0,0,0,15392,36909,16287,24571,4966,47667,1255,745,1330,372,981,0,1
372189,1,1,1,29,0,0,0,0,0,0,692470,265158,167525,78797,280721,227666,0,9513,10558,7889,389,15532,1
355290,2,1,2,30,0,0,0,0,0,0,408923,298378,228692,304924,252695,205966,10389,13681,116872,7656,12165,7115,0
127383,2,1,1,34,-1,-1,-1,-1,-2,-1,956,661,6388,66997,86736,128660,158305,12642,68240,0,16418,38357,0
205395,2,3,1,49,0,0,0,0,0,0,41921,24761,51402,31840,54976,34344,1967,2038,2741,8377,0,3796,0
10959,2,3,1,24,2,0,0,2,2,0,15193,21310,22887,23538,25639,27185,2553,577,0,686,615,27,1
252831,2,1,1,30,0,0,0,0,0,0,174948,392694,125165,172307,215895,175455,8935,6341,6784,4458,31056,8305,0
169726,1,2,2,34,0,0,0,0,0,0,69572,94252,75628,57115,96889,65808,3412,1940,4862,3741,3081,4347,1
164141,2,3,2,28,0,0,0,0,0,0,6486,2987,109259,1804,77,77487,1220,3219,2199,0,4058,2062,0
16455,1,2,1,26,2,2,0,6,4,3,15109,2426,15156,352,-1836,1906,0,1193,0,0,0,0,1
24075,2,1,1,24,0,0,0,0,0,0,314132,271542,112311,318362,241019,181654,8823,6683,7212,9314,30856,16989,0
162769,2,2,1,22,0,0,0,0,0,0,98602,5901,137813,50838,118481,178184,3292,3176,3385,4289,3884,4713,0
232068,1,2,1,46,2,2,2,0,0,2,186311,234827,137279,116173,134772,153749,3962,5894,4865,1855,3442,8039,1
52619,2,1,1,30,-2,0,0,-2,-2,-2,28937,10451,10210,0,4929,0,0,7970,0,2140,0,4303,0
45863,1,2,2,25,2,2,2,2,2,4,21526,2548,14518,15718,3406,32860,0,1938,0,0,0,0,1
57898,2,3,2,32,2,0,0,0,0,0,1986,7108,8883,5718,2206,12571,278,827,535,38,2254,4190,0
319453,1,1,2,32,-1,-1,-1,-1,-1,-1,989,0,6040,4452,9200,9710,6582,11334,18206,30091,43174,234,0
366920,2,1,2,38,0,0,0,0,0,0,350476,208375,300256,340653,294214,99829,10366,1642,10356,7004,31116,94931,0
217938,2,5,1,42,-1,-1,-1,-1,-1,-2,3059,-104,1286,5014,-940,0,0,2116,416,7539,0,13526,0
217958,2,3,1,53,2,0,2,0,2,2,143271,110477,216160,131162,72952,156585,2467,6522,10840,8752,0,10317,1
34049,2,3,1,45,0,0,0,0,2,2,9918,8096,16865,12607,5469,13490,1396,873,2574,3835,0,4502,0
15342,2,2,3,30,0,0,0,0,0,0,12343,11847,10675,18166,3552,25716,372,2490,-10,840,655,6378,0
53724,1,1,2,58,0,0,2,0,-1,2,4552,8381,39980,8734,21249,8274,812,0,3450,8349,2855,0,0
358243,2,1,2,28,-1,-1,-1,0,-1,-1,3249,-639,1949,-1405,16105,11776,5898,2016,922,7002,8527,7592,0
203725,1,2,2,36,0,0,0,0,0,0,234340,251105,170570,223181,163304,247980,16930,11056,14529,11395,24334,7986,1
142348,2,2,1,50,0,0,0,0,-2,-2,12274,13051,13319,0,4559,0,2603,1316,0,8152,0,2849,0
153038,2,1,2,29,-1,-1,-1,-1,0,0,1884,1968,1498,10530,18581,5446,1883,2766,15338,2305,2202,3455,0
504910,1,2,1,42,0,0,0,0,0,0,40829,42612,15891,27305,52807,45785,69144,1251,1827,2641,1896,83184,0
289439,2,3,1,51,-2,-1,-1,-1,-2,-1,783,2767,3449,5709,598,2441,5490,13640,851,1308,1094,1848,0
255474,2,2,2,46,0,0,0,0,0,0,25824,40012,35021,47841,49319,62152,20287,9309,1062,2739,8611,775,0
489205,2,1,1,47,-2,-2,-1,-1,-1,-1,3806,-1758,2263,3432,155,6756,6005,2438,5683,2120,7660,5747,0
399841,1,1,2,33,0,0,0,0,0,0,21345,85616,66212,58528,13458,20861,2563,1865,1492,-15,11359,2362,0
127437,2,2,1,47,-2,-2,-2,-2,-2,-2,89770,125724,140301,65578,80761,67131,8667,7877,0,10256,44667,8966,0
204779,1,1,1,30,-2,2,-2,-2,-2,-2,2746,-756,2951,-93,-380,802,571,385,772,0,0,0,0
478973,1,1,1,42,-2,-2,-1,-2,-2,-2,19710,34495,46434,0,31748,40898,36836,30342,0,16513,0,66479,0
229194,2,1,1,49,0,0,0,0,0,0,282264,330284,166495,215408,131012,146568,6808,12554,12245,5436,12007,5386,1
154099,2,3,1,54,0,0,0,0,0,0,133506,122811,124072,78333,59767,127049,5831,5646,7999,109552,36321,9648,0
80838,2,1,2,28,2,2,2,2,2,4,35815,65406,77319,54998,47123,49646,3506,0,5509,2655,0,1248,1
141740,1,1,2,38,0,0,-2,-2,-2,-2,16871,0,0,0,0,0,0,0,0,0,0,0,0
26865,2,2,2,25,1,2,2,2,0,0,10137,13545,19814,27268,10375,18124,4123,0,0,497,926,0,1
494251,2,3,1,42,-1,-2,-1,-1,0,-2,314,6462,12081,4880,51823,91792,8137,17523,6613,5353,26322,5280,0
309878,2,2,1,58,-2,-2,-2,-2,-1,-1,5875,217,981,-254,754,1611,0,611,603,425,1335,0,0
46942,1,1,3,30,0,0,0,0,0,-1,47885,32036,9074,11128,18178,8143,1826,407,1997,593,1825,645,1
66503,1,2,2,22,1,2,2,2,0,0,3933,12248,27090,2103,9566,13757,1071,3609,1980,661,2434,2321,1
199508,2,2,1,36,5,6,5,5,3,5,554989,486699,99426,327256,359367,189228,0,0,0,5024,0,4586,1
82535,2,2,1,27,1,0,0,0,0,0,96664,223666,120495,66328,75996,83495,4463,4564,4021,1749,4604,4136,0
207494,1,2,1,24,1,2,2,2,2,2,32063,20789,50788,14795,98088,38540,1459,5841,7191,1947,0,3139,0
215124,2,2,1,34,5,2,3,4,2,0,567892,248907,84164,371118,449777,411441,0,0,0,5311,6911,6491,1
26486,1,3,2,24,2,0,0,0,0,0,8890,8226,20641,12299,5174,13901,558,1735,1155,714,901,4173,0
283638,1,3,1,38,0,0,0,0,0,0,252856,279542,119232,190093,253082,119010,8666,7604,10614,2998,0,4119,0
26008,1,3,1,48,2,2,7,7,7,8,598,2121,2148,2212,1480,886,0,0,0,0,0,0,1
179535,1,2,1,27,-1,-1,-1,-1,0,-1,5424,3214,0,4181,5793,16470,4524,4627,1957,1818,2575,2341,0
69462,2,1,2,34,1,0,0,0,0,0,11978,8404,6487,10327,11077,36795,1731,653,5411,2702,3092,3448,0
287142,1,2,2,33,0,0,0,0,0,0,107263,253920,90261,72746,102102,95250,4880,2644,4053,2067,1385,1608,0
497928,1,1,2,31,-2,-1,-1,-2,0,-1,8309,860,1937,9259,621,1546,307,0,2475,0,2197,2505,0
471840,2,3,1,36,-2,-1,-1,-1,0,-1,3466,4584,1941,4285,9836,3369,85621,4997,10722,8347,2667,29047,0
84778,2,3,1,52,0,0,0,0,0,0,68576,66658,88905,22075,70314,11871,8930,2087,5286,1968,1933,5857,0
137163,1,2,2,25,0,0,0,0,0,0,41331,111112,85732,53935,82625,68523,8000,2659,3044,60915,47508,72989,0
206277,2,3,2,32,2,0,0,0,0,0,91029,195570,110634,58449,59101,80845,0,2821,8442,3289,11151,12906,0
79212,2,1,2,25,0,0,0,0,0,0,3466,3051,12674,2115,6894,14370,1615,1183,959,1986,0,1481,1
240186,2,2,1,30,7,2,0,0,3,2,135529,228757,103992,108912,88930,71619,0,5306,0,6368,0,3567,1
289342,2,2,2,36,0,0,0,0,0,0,164070,248205,161192,88843,144260,115770,6899,3071,4914,1257,6708,534,0
133996,1,1,1,31,-1,0,0,-1,0,0,2530,438,25193,99894,83007,49983,896,2061,2980,2353,4464,1189,0
56867,2,1,2,27,0,0,0,0,2,4,31501,44102,73736,37169,36592,48703,1243,1360,2280,1084,1280,74207,1
68221,2,2,2,25,1,0,2,2,2,0,77601,56824,20494,48967,47472,46188,0,0,0,0,1081,0,0
245307,2,1,2,28,0,0,0,0,0,2,8786,14863,21861,6229,12955,10262,1835,6917,9628,41713,0,730,0
51847,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
130026,1,2,2,32,0,0,0,0,0,0,97018,40236,73757,63527,48733,53580,41667,4130,5667,71864,30774,3834,0
25641,1,2,2,26,0,0,0,0,0,0,43534,69795,21396,28820,4765,6584,1525,2084,1256,-181,563,0,0
528238,2,1,1,33,1,-2,-2,-1,-1,-1,0,0,3707,0,838,9175,0,0,0,482,13957,37,0
204399,1,2,1,21,2,2,7,7,7,7,5143,3754,2226,3121,577,3952,0,0,0,0,0,0,1
422452,1,2,1,37,0,0,0,0,0,0,207593,148602,95504,117413,152631,160610,5064,5872,5879,5202,4046,7589,1
329003,2,3,2,43,0,0,0,0,0,0,390582,429219,145729,314801,379571,280769,0,12880,19926,1503,28551,8615,0
29702,2,2,1,29,5,2,0,0,3,2,28945,11929,22464,47864,21025,58577,0,92069,0,0,0,2891,0
52304,1,2,2,24,1,2,0,0,0,0,47377,42552,11019,6165,40794,24924,588,1057,964,1328,1224,-59,1
171819,1,3,1,40,0,0,0,-1,-1,-2,100757,100942,12284,8748,74625,4166,7707,7341,5713,0,5651,0,0
320193,2,2,1,33,-1,-1,-1,-1,-1,-1,32042,64947,20698,19210,76040,15679,9689,20867,14322,86452,54368,92260,0
231525,1,1,1,30,1,-2,-1,-2,-2,-2,1174,720,2715,-395,-237,-412,0,1854,287,0,1589,0,0
31877,2,1,2,28,0,0,0,0,0,0,18489,8627,17780,9845,9064,0,950,1510,1264,0,0,1180,0
28349,1,1,2,27,2,0,0,2,2,2,17306,8794,14019,11927,7568,0,1910,1770,1842,5835,0,0,0
143947,1,6,2,28,0,0,0,0,0,0,194657,74722,160731,151152,130525,86341,4408,3308,5573,2674,8681,3809,0
286747,1,3,1,31,-2,-2,-2,-1,-2,-1,911,460,-170,575,-283,39,379,886,300,89,937,553,0
12328,1,3,1,44,2,2,7,7,7,7,967,1341,693,1807,-1158,1573,0,0,0,0,0,0,1
