LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
226393,2,3,2,42,-1,0,-1,-1,0,0,1573,2670,-1326,9074,8484,1360,270,1030,1418,833,348,1614,0
217804,1,3,1,40,1,-2,-1,-1,-2,-2,4389,0,3101,0,0,0,0,1302,0,0,0,0,1
52204,2,1,2,39,0,0,0,0,0,0,46753,46810,44415,51346,63976,42406,1746,2911,1728,2034,2285,756,0
393660,2,2,1,57,-1,-1,-1,-1,0,0,2116,0,1355,13622,71103,20422,0,21692,5098,6222,10832,6760,0
51471,2,2,2,22,2,0,0,0,0,0,3902,38607,44520,31181,42424,23389,2143,2790,3601,6033,3434,2358,0
243366,1,1,2,37,0,0,0,0,0,0,116179,85986,103789,122698,145122,75445,4179,5683,3488,4800,4144,5565,0
477546,1,3,1,39,0,0,0,0,0,0,-41,29547,10058,13605,4373,16158,1017,2357,1725,2434,1055,734,0
81991,1,1,1,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,4586,0,1419,0,0,0
52119,1,1,2,36,1,0,2,2,2,2,41578,16626,12679,14094,11251,16734,6878,4125,612,977,0,439,1
210033,1,1,1,47,0,0,0,0,0,-2,90958,108949,110558,110742,192824,0,7667,3183,7416,8691,0,0,0
169881,1,1,2,30,0,0,0,0,0,0,70002,208682,120880,66787,216521,105256,106663,7520,8845,9402,4308,9045,0
205485,1,3,3,31,1,4,3,2,0,2,17010,77488,40003,23768,19350,48204,0,4689,0,1854,0,2802,1
157513,1,1,2,33,2,2,2,0,0,2,124817,165639,137141,143287,177581,347278,8226,12464,8203,5537,5790,7239,1
74297,2,3,1,42,1,-2,-2,-1,-1,-2,1203,10684,7740,7230,12090,17330,26701,12143,9472,0,7205,0,0
49247,2,1,2,38,2,0,0,2,0,0,44469,26600,18482,31418,28713,23412,1161,2121,0,1237,974,1766,0
51239,2,3,1,51,0,0,0,0,0,0,57975,51584,29150,47473,61243,41261,1409,2622,1180,1385,711,1522,0
502710,2,2,1,42,-2,-2,-2,-2,-1,-1,3589,12875,14842,3910,5934,2496,6965,11238,2051,3150,14676,344,0
230016,2,2,2,25,0,0,-1,-1,-1,0,36541,18865,10121,5205,17646,850,2436,3394,2615,56947,0,1684,0
247595,2,1,1,38,2,2,0,0,0,0,116565,217453,106411,118701,121227,122534,10806,20109,7900,4862,5358,5882,1
45999,1,1,1,45,0,0,-2,-2,-2,-2,14032,0,0,0,0,0,0,0,0,0,0,1529,1
53787,2,3,1,37,0,0,0,0,0,0,74821,76491,47581,43868,47606,46660,1705,1773,2018,1718,2228,3449,1
280110,1,2,2,40,0,0,0,0,0,0,98347,84966,67377,189313,75031,49237,7106,6899,99913,4518,3106,0,0
124566,2,3,1,57,2,2,2,2,2,2,34173,32956,26299,19164,30000,37674,1630,1982,1564,1148,1693,1918,1
263541,2,1,2,27,0,0,0,0,0,0,178877,73210,122960,48331,63709,81331,6792,3693,3352,1435,1888,3847,0
61515,1,2,1,50,1,2,0,0,0,0,27812,37416,33545,31116,30727,26077,1855,877,1242,478,1460,1515,1
167273,2,1,2,49,-2,-2,-2,-2,-2,-2,2254,14218,1826,1534,3295,537,0,584,493,4937,4391,17274,0
34253,1,2,2,46,0,0,0,0,0,0,53271,41402,36818,40055,25605,0,1410,2092,1613,1117,0,0,0
486359,1,1,2,55,-2,-2,-2,-2,-2,-2,3354,2848,-667,8583,-95,2272,2926,3380,7664,509,2153,1077,0
53586,1,3,1,46,0,0,0,2,0,0,26785,73756,32733,31894,23975,29534,1879,2600,0,156,1684,1154,1
159332,2,3,2,28,1,2,0,-1,-1,0,0,5995,137001,76108,7276,1287,0,2167,10328,8090,3992,0,0
45102,1,2,1,29,1,0,0,-2,-2,-2,50464,0,0,0,0,0,12645,0,0,0,0,0,0
171446,1,1,1,38,-1,-1,-1,-1,-1,0,-67,0,6432,5792,10957,3826,0,16439,22230,7072,1928,788,0
553949,2,3,1,53,2,2,2,2,3,2,140160,66274,41667,53770,106019,25700,0,5155,2182,11335,1468,1851,1
138584,2,1,2,37,-1,-1,-1,0,0,0,1962,3208,2612,7896,2852,4045,1802,82,0,221,1103,1500,0
50854,2,1,2,64,-1,-2,-1,-1,-1,-1,1602,3531,1939,-816,3655,-56,0,1430,11773,0,1246,27,1
63188,2,3,1,50,0,0,-1,-1,2,2,16253,13184,3847,21205,3451,12409,1651,2635,9590,0,0,847,0
26661,2,2,2,38,0,0,0,2,0,0,4622,40781,24370,32668,31408,26441,5705,1414,2076,2720,867,2218,0
364568,1,3,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
140948,2,3,1,42,0,0,0,0,0,0,94134,92503,73350,63600,54921,79924,5017,3273,3940,3176,2902,2093,1
51788,2,2,2,33,3,2,2,2,0,0,11221,5847,16855,4576,12888,16964,1461,0,0,0,0,0,1
196298,2,1,2,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
120584,1,1,1,36,2,2,2,2,2,2,47042,103183,148442,86707,108781,95771,4333,5219,3545,4451,4529,4337,0
46739,2,1,2,29,1,-1,-1,2,2,2,1962,1525,2275,3252,2784,12708,2225,0,0,0,0,879,1
26865,1,1,2,30,0,0,0,-1,0,0,39936,13235,1718,5304,6385,408,1251,1152,228,336,542,557,0
151874,2,2,3,39,1,2,2,0,0,0,141762,82052,82552,100858,44397,28649,5924,0,2398,1949,1528,1017,0
84321,2,3,1,42,-1,-1,-1,-1,-1,-1,7965,2967,1079,2715,3069,7286,4966,5132,5187,18858,3913,3806,0
118099,2,2,2,22,0,0,0,0,0,0,102258,128626,54435,62135,111780,70062,4717,4156,3255,3589,2256,3775,1
179459,2,1,1,49,-2,-2,-2,-1,-1,-1,11496,-536,-346,9991,23260,28184,3387,272,5664,12953,18027,0,0
49682,2,1,2,36,1,2,0,0,2,2,12167,22796,21996,17494,30211,28360,1841,1776,1671,1866,0,1528,0
51721,2,2,1,37,0,0,0,2,2,0,38116,47561,55822,62347,48424,16295,3371,1933,4898,8994,6855,0,0
260278,2,2,1,57,-1,-1,-2,-2,-1,-1,-1057,1682,0,2379,915,1161,10533,0,0,3557,4596,11525,1
220120,2,1,1,44,1,-2,-2,-2,-2,-2,3614,0,0,0,0,0,0,0,0,0,0,0,0
198027,1,2,2,28,0,0,2,3,-1,-1,22461,35554,11487,25969,45263,4986,27503,10834,8827,1688,1910,739,0
213324,2,2,1,61,1,-1,-1,2,-1,0,0,3580,4067,2206,2465,329,0,2795,0,1467,1474,23093,0
511236,2,1,2,42,-1,-1,-1,0,-1,-1,22029,20007,14256,36439,10797,48446,49401,87075,33844,5091,42216,21983,0
74950,2,2,1,29,0,0,0,0,0,0,47338,51396,43362,59053,45347,56361,2060,1467,2603,1384,0,2151,0
23409,2,1,2,39,-1,-1,-1,-1,0,-1,10052,21517,11211,-860,1887,6133,8138,1629,980,961,15252,587,0
164081,1,2,1,50,0,0,-2,-2,-2,-2,51919,0,0,0,0,0,0,0,0,0,0,0,0
293368,2,2,2,33,0,0,-1,0,-1,0,10142,6204,13675,4698,2218,703,1892,652,1442,834,1005,1525,0
50306,1,1,1,29,1,2,2,2,2,2,39607,64044,31256,55441,26870,59733,1660,1621,0,0,0,6701,1
267191,1,2,1,22,-1,0,0,-1,0,-1,-548,-354,6091,-2705,3736,3360,1109,829,4594,0,5369,68457,0
87317,2,2,2,47,1,2,-2,-2,-1,-1,0,2804,1848,1972,6999,1736,0,1139,1988,650,112,3768,0
190797,2,1,1,27,2,-1,-1,-2,-1,-1,13171,-392,20185,0,5957,2949,750,9676,0,5431,4351,0,0
286198,2,2,1,37,0,0,0,0,0,0,202562,142021,121495,83757,94627,77148,8115,8452,3795,4501,3448,11216,1
131275,2,1,1,40,3,2,2,2,2,2,201181,248179,174806,152918,148821,103011,5751,0,5575,1258,0,1464,1
195582,2,1,2,45,0,0,0,-1,-1,-1,52745,111641,83753,1873,2021,152023,4331,2176,1825,2498,50106,2002,0
50370,2,2,2,36,1,2,0,0,0,0,40864,61202,47181,24057,37814,20624,0,1306,1477,1105,677,1880,0
191319,2,1,2,44,-1,-1,-1,-1,-1,-1,10421,9319,15482,8215,7427,3426,7387,9807,47432,6018,16186,1378,0
194240,1,1,2,46,-2,-2,-2,-2,-2,-2,747,2544,1758,332,296,1016,6347,4408,0,836,0,982,0
20032,1,2,1,56,0,0,0,0,0,0,17266,9023,10578,4741,17888,24465,808,1010,1417,376,793,0,0
247116,1,2,1,51,0,0,0,0,0,0,13851,27603,25373,25625,24134,17376,1849,2916,1393,1656,697,1863,0
55865,2,2,2,42,6,5,4,4,2,0,358256,717376,438722,69748,69575,28476,0,0,0,0,1012,20300,1
512136,1,1,2,41,0,0,0,0,0,-1,439707,381393,25496,289407,23496,23988,19376,18337,7040,23322,34582,5686,1
143054,2,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
47620,1,1,2,50,0,0,0,0,0,0,29588,19773,18215,14333,12469,18273,1818,2029,0,162,1056,1216,0
186658,1,1,2,65,-1,-1,-1,-1,-1,-1,0,0,448,1686,-242,-843,0,15251,823,86,830,1496,0
158500,1,2,1,52,0,0,0,0,0,0,131637,290215,134227,104904,140877,93721,6493,5867,3865,2757,3483,4152,0
193842,2,3,1,43,1,2,0,0,0,0,89257,14136,9876,37097,17982,16454,0,464,1481,2966,3194,0,0
199960,2,2,1,51,1,-2,-1,-1,-1,-1,4698,0,122,5361,1396,10871,0,374,8514,0,9123,1049,0
216321,2,1,1,42,1,-1,-1,0,0,0,15689,4665,3624,39863,49203,49098,2142,1210,1492,1299,2709,1654,0
73119,2,3,1,47,-1,-1,-1,3,2,0,1715,4011,1775,1631,-979,539,67,0,0,1294,1370,0,1
361567,1,1,2,49,0,0,-1,0,0,2,119819,151856,152417,89563,166346,0,25132,20500,11172,7953,0,0,0
74599,2,1,2,24,0,0,0,0,0,0,69402,103009,118463,43755,104666,60621,4440,3128,5152,4686,3088,2306,1
357385,1,1,1,61,-1,-1,-1,-1,-1,-1,14591,8368,823,8577,1061,0,8091,1124,6260,1151,0,0,0
51978,2,1,1,46,0,0,0,-2,-2,-2,25110,48419,0,0,0,1237,1749,5059,0,0,0,76736,0
81095,1,2,2,47,-2,-2,-1,-2,-2,0,636,24690,6247,157138,134646,35048,9903,8709,7319,0,7168,6003,1
79255,1,1,2,33,1,2,0,0,0,0,127400,89540,108265,98167,77961,169712,5641,5960,4199,2028,1763,3776,1
286698,2,2,2,40,0,0,0,0,0,0,31760,33941,21133,29311,43053,53295,4501,3846,1735,5203,2233,3388,0
132851,2,3,1,50,-2,-2,-2,-2,-2,-2,2626,6025,-664,6697,812,1786,0,6682,15594,1735,707,9368,0
324841,2,1,2,24,0,0,0,0,0,0,190149,161613,99633,36173,6505,0,6322,5608,0,4099,0,0,0
55174,1,2,2,44,0,-1,0,0,0,0,42094,62917,39810,10992,29695,19038,20956,11536,2044,322,1410,343,0
95145,2,2,2,68,-2,3,2,0,0,0,53910,47905,96633,57355,65689,46295,4518,0,828,1518,1243,0,0
291561,2,1,2,38,-1,-1,-1,-1,-1,0,-1373,2319,4592,1838,-696,2895,108,541,1304,641,0,925,0
182347,2,2,1,40,0,0,0,0,0,0,187424,178534,128446,88022,97032,99601,7712,4965,5083,3238,3318,4738,0
282950,1,1,2,30,0,0,0,0,0,0,19831,29481,48973,32381,35315,44292,4932,6535,1486,1684,930,2360,0
382848,1,1,1,47,-2,-2,-2,-2,-2,-2,2513,319,-189,185,3444,1052,862,1121,3259,2345,106,2170,1
327321,1,1,1,64,-1,-1,-1,-1,-1,-1,20650,14305,22658,25302,0,11664,21097,27133,10575,0,2290,12647,0
206466,2,3,1,35,-2,-2,-2,-2,-2,-2,1525,4443,2446,1727,6527,4058,20411,2046,3717,2031,2562,4133,0
242790,1,2,2,26,0,0,0,0,0,0,218229,142784,154962,179206,243858,150325,8587,5175,9806,10231,10445,5636,0
124009,2,3,1,33,1,4,2,2,2,2,26437,29210,26436,30333,52352,12804,0,0,0,0,1500,0,0
251930,1,1,2,42,-1,-1,0,0,0,0,4278,2672,11427,13435,13995,16807,1138,1613,2114,1922,4061,2741,0
178917,2,2,1,45,2,2,2,2,2,2,65157,89460,95701,97237,94515,99029,2215,3313,2176,649,3678,3866,1
64766,1,2,1,25,0,0,0,0,0,0,9375,3637,18463,12026,35709,1262,2172,3160,9156,819,1145,0,0
437613,2,2,2,32,0,0,0,0,0,0,117568,97405,134089,82496,124862,65489,5115,2422,3856,4691,3573,4594,0
271526,2,3,1,33,-1,-1,-1,-1,-1,-1,0,-161,8289,3885,1806,682,4050,13614,5284,0,23232,1698,0
265836,2,1,1,42,0,0,0,0,-2,-2,189605,137110,87132,0,0,0,4893,2853,0,0,0,0,0
270263,2,1,1,51,-2,-1,-2,-2,-2,-2,1535,7807,0,0,2491,0,2913,5125,0,1388,0,8685,0
733234,2,1,2,29,0,-1,-1,-1,-1,2,1541,4677,192511,-1828,6112,76297,3528,13419,901,2582,0,11037,0
191298,1,1,2,40,1,2,-1,0,0,0,57410,39209,49821,27208,45989,46575,0,20355,1849,5474,780,1869,0
436124,1,3,1,49,0,0,0,0,0,0,225156,139635,289862,118690,145859,146586,8052,10942,5271,6858,6246,3851,0
49674,2,2,1,31,0,0,0,0,0,0,47049,42279,48721,36172,33527,18305,1878,2284,1341,561,879,1116,0
25826,1,1,1,28,1,2,0,0,0,2,12742,20750,11765,15160,15522,18425,0,1835,1893,1549,0,1425,1
250032,2,3,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
253205,1,1,1,51,-2,-2,-2,-2,-2,-2,1381,1167,1959,0,0,0,966,6577,0,0,0,0,0
96463,2,3,1,29,1,2,2,2,2,2,22569,52182,22072,32884,35779,43339,0,3923,2164,0,1111,1488,0
81384,1,1,2,31,-1,0,0,-1,0,0,98869,119932,59326,6578,5058,4083,21283,19529,4280,2292,8355,263,0
48754,1,3,1,51,0,0,0,-2,-2,-2,15168,12732,0,0,0,0,1209,1978,0,0,0,885,0
274486,2,1,2,42,-2,-1,2,-1,0,0,4975,0,0,7154,1311,668,0,0,7048,745,15,0,0
168298,2,1,1,30,-1,0,0,0,0,0,3645,146951,43075,29416,58837,35939,8303,2453,9001,5597,1323,5156,0
202851,2,1,2,27,-2,-2,-1,-1,0,0,2984,8454,18203,22374,13647,34151,10468,15082,4512,5310,4196,3449,1
218785,2,1,1,26,-2,-2,-1,-2,-1,-2,33056,6213,6267,10217,9816,1305,1542,12037,0,8506,0,1373,0
389575,1,1,2,38,0,0,0,0,0,0,203765,468220,245357,284725,367346,253997,11312,23831,8077,7477,5033,10090,0
260014,2,2,1,50,0,0,0,0,0,0,129266,127880,224523,82872,97602,65421,3949,5167,2879,3215,4702,4295,0
62386,1,2,2,35,0,0,0,0,0,0,74267,34487,45470,64834,58929,36569,2638,5843,2094,2639,2471,970,0
383710,2,1,2,29,0,0,-1,-1,-1,0,22803,96111,87164,183528,140190,177659,124218,31410,128488,44727,5102,9642,0
57429,2,1,2,30,0,0,2,0,0,0,55304,57719,68215,38446,28340,10229,12206,0,19837,0,994,752,0
146312,2,1,2,41,0,0,2,2,2,0,29888,20444,16204,42099,57388,25173,2964,1663,2105,0,2845,0,0
388102,2,1,2,43,-1,-1,-1,0,0,0,1472,8931,29591,15094,107909,21183,10301,29280,6330,2515,3921,138815,0
283731,1,1,2,44,0,0,0,0,0,0,90937,105669,147957,127418,153180,113964,5921,7259,2518,4191,2495,3327,0
242292,2,2,1,39,-1,-1,-1,-2,-2,-2,1772,0,0,0,0,0,0,0,0,0,0,0,1
699916,1,3,1,35,0,0,0,0,-1,2,244301,373395,286868,203700,242441,118059,1512,83566,0,55003,0,1848,1
400713,1,1,2,40,-1,-1,-1,-1,-1,-1,2899,1417,27651,12356,19208,22016,2567,16666,23758,23948,10010,12470,1
310417,2,2,2,36,0,0,0,0,0,0,125431,280375,159340,162687,41613,62205,8762,15802,7028,1168,5631,5857,1
145233,2,1,2,23,0,0,3,2,2,2,16332,36210,48356,80905,91367,55009,5342,11115,4202,1956,0,3035,0
164963,1,1,1,32,0,0,0,0,0,0,43513,59988,38374,30857,72268,55586,4400,3755,16123,4543,7831,4182,0
188654,2,1,2,27,2,2,2,2,2,2,123621,161791,111045,102346,126356,227624,25538,6754,7367,4813,0,7475,1
306610,1,1,1,42,-1,-1,-1,-1,-1,-1,0,857,10832,0,3209,3095,3153,483,0,0,0,0,0
117328,2,3,1,49,0,0,0,-1,2,-2,89823,50139,898,152215,84920,2552,2063,1378,1867,0,4370,0,1
57417,1,2,1,36,0,0,0,0,0,0,41182,19119,49768,41547,27186,27821,2064,2205,842,1619,486,44648,0
341838,1,1,2,22,0,0,0,0,0,0,3617,17095,52821,0,9198,29675,2756,1950,2286,13214,0,3516,1
237269,1,1,1,34,2,2,0,0,0,0,93250,102422,88049,86885,73253,61552,5986,5006,4647,3066,1103,10136,0
583439,1,1,2,22,0,0,0,-1,0,0,42878,3281,15419,49787,78234,191170,2768,4081,6946,1754,9464,5084,0
17052,1,3,2,37,4,0,0,2,2,4,32897,8296,14860,10913,27963,18716,1706,2628,1013,0,0,0,0
404342,2,3,2,53,-2,-1,-1,-1,0,0,491,9561,61646,152010,145545,127786,7260,116550,139531,3386,1382,3416,0
292295,1,1,1,54,2,2,2,2,2,2,205765,315522,23985,37706,432680,32488,6290,2067,0,1316,1568,1102,1
46619,1,2,2,38,-1,-1,-2,-2,-2,-2,688,0,0,1360,1325,0,0,0,2064,0,0,0,0
28075,2,3,1,33,-2,2,-1,-2,2,-1,7844,2114,99,709,1503,14186,18471,5609,20638,0,3868,358,0
48066,2,1,1,25,0,0,0,0,0,-1,84453,78315,51148,18276,12818,-351,2688,4044,3112,2227,3720,4097,0
513430,1,1,2,25,-1,-1,-1,-1,0,-2,6726,2949,2891,1939,0,0,1791,71,1761,0,0,0,1
277873,1,3,1,66,0,0,0,0,4,0,242488,119041,123135,204858,309057,109888,5597,10829,6691,0,17169,0,0
161174,1,1,1,33,0,0,0,0,0,0,286954,193520,202677,223937,178640,163925,8760,8485,16612,95756,2032,5700,0
23178,2,2,1,44,0,0,0,2,0,0,16966,11407,26934,11449,25831,23759,1840,9907,0,14676,1617,1850,0
53815,1,2,2,23,0,0,0,0,0,0,32169,62790,57992,46662,64797,45701,2462,1206,2094,1745,2289,1015,0
333832,1,1,2,45,-1,-1,3,2,-1,2,974,-1580,3249,2486,1223,1224,11163,0,0,0,0,0,0
196519,2,1,2,41,0,0,0,0,0,0,80291,72064,78223,52080,50443,52020,2810,2281,2517,7504,5149,0,0
490485,1,1,1,40,-1,-1,0,0,0,0,3206,5560,-10900,135857,83893,71212,6149,7903,9060,3409,5482,147629,0
84115,1,1,1,35,-1,-1,-1,-1,-1,0,16144,6378,599,4616,13086,11745,4469,3572,9029,844,5207,607,0
424499,2,1,2,31,0,0,0,0,0,0,71319,124201,49043,34610,71336,46427,25162,9840,56638,16418,35763,24740,0
17265,1,2,2,42,1,2,2,2,0,0,2323,17777,10946,7502,16918,10030,2446,1877,0,32,254,104,1
218081,2,3,1,37,0,0,0,0,0,-2,108105,88101,49969,23428,0,0,5863,2237,799,0,0,0,0
32564,2,2,2,24,0,2,2,0,0,0,17364,15104,11181,17348,14179,20554,3455,0,2144,0,1420,21392,0
227799,1,1,2,41,1,-2,-2,-1,-1,-1,2272,0,0,1681,0,837,0,0,1983,0,3879,8003,1
301163,2,1,2,29,0,0,0,0,0,0,107956,52670,51889,97195,45886,42413,7181,138420,4892,3414,2343,87264,0
48272,2,1,2,42,1,0,0,0,0,0,46667,53395,42396,62375,50210,22101,2279,2615,2631,1434,2396,467,1
52562,2,2,2,51,0,0,0,0,0,0,17727,85581,58714,56974,29392,32461,1654,2692,2447,892,915,1515,0
23797,2,2,2,46,3,2,2,2,2,2,21903,23336,30575,22164,33294,26610,1435,0,1099,1548,1265,1174,1
190295,2,1,1,28,0,0,0,0,0,0,163361,183617,88788,142480,232922,202692,11816,6305,14225,4463,2382,9893,0
212947,1,1,2,47,-2,-2,-2,-2,-2,-2,2356,2308,0,0,0,0,0,0,0,0,0,0,0
138170,1,1,2,44,2,2,2,2,2,2,80616,63189,51418,72662,62039,76482,5689,24232,1770,0,0,0,0
277428,2,1,2,44,-1,-1,-1,-1,-1,-1,2148,-1003,3323,539,2419,1536,1013,760,1356,1539,133,842,1
397055,1,1,2,45,0,0,0,0,0,0,351600,257497,208009,253611,292726,387307,12227,9469,14162,8916,11351,7235,0
64639,2,2,2,28,2,2,2,0,0,0,30435,48252,53677,40996,88766,63089,3927,0,5907,2923,1543,2016,1
174808,2,1,2,42,0,0,0,0,0,0,88358,101757,93727,70658,84664,71431,3087,3282,2744,3476,2761,2352,0
161208,1,3,1,47,1,2,0,0,0,0,37291,60467,15502,12354,24607,12673,0,2054,0,696,1451,1822,0
309358,2,1,2,54,0,0,-1,-1,0,-1,29840,17002,2021,36340,10877,3821,1820,14055,42338,1331,573,864,0
389422,2,1,2,31,2,-1,-1,-1,-1,-1,0,4090,5041,12782,591,6467,2180,8451,5327,1384,7811,943,0
237535,1,1,1,36,-2,-2,-2,-2,-2,-2,1073,1627,-1012,645,1599,7399,470,879,1543,689,16139,384,0
125951,1,2,2,41,2,2,4,2,0,0,89888,138331,86716,101944,141681,35712,12242,0,0,0,1590,4177,0
256198,1,2,1,36,-1,-1,-1,-2,-2,-2,520,2335,2671,0,0,0,2755,2315,0,0,0,2254,0
256297,2,3,1,45,2,2,-2,-2,-1,-2,10899,-187,1367,1841,4392,-1469,0,1765,0,6048,1073,1995,0
293472,1,3,1,49,1,2,0,0,0,0,336132,372924,383339,315886,461293,247409,9860,25928,27192,11591,12548,11281,0
268346,1,2,1,57,0,0,0,0,0,0,81720,47545,20865,8363,9223,5772,2972,879,1017,421,2417,813,0
227161,1,2,2,35,0,0,0,2,0,0,296855,292435,445056,308584,339633,577264,10893,12543,12110,8745,8622,7712,0
77105,1,1,2,35,-1,-1,2,0,0,0,6000,2135,3797,8753,15538,974,1157,0,671,1346,0,0,0
41258,1,3,1,34,-1,-1,2,-1,0,0,1103,19153,145667,28690,-574,81597,0,8550,10739,0,3741,2224,1
36794,2,2,1,48,4,3,3,2,2,2,1459,19960,15299,14752,10870,17231,0,0,0,7167,1600,0,1
498124,1,1,1,51,-1,-2,-2,-1,-2,-2,20763,19072,3194,11416,8375,34111,5591,5782,18253,6872,8206,10571,0
21109,2,2,2,23,0,0,0,0,0,0,22352,27498,17449,19674,20516,21178,1267,1899,1336,574,884,1465,0
78016,2,3,1,29,-2,-1,-2,-1,-1,-1,6319,2614,0,961,1492,1112,133,0,34,567,3591,0,0
232533,1,2,2,43,-2,-2,-2,-2,-2,-2,2623,0,1951,5750,777,0,0,1243,4282,6031,4043,0,0
205029,1,1,2,54,-1,-1,-1,-1,-1,-1,4554,1487,498,1680,9236,911,629,864,6674,4059,6850,918,0
393903,2,1,2,23,2,2,2,2,2,2,164765,227324,390627,196491,389582,75235,14662,2383,2071,5484,3365,5091,0
288856,1,4,2,36,0,0,0,0,0,0,146035,227881,352037,94836,168164,100588,11086,5913,7983,1183,8665,10407,0
52423,2,1,1,37,0,0,-1,0,0,0,3237,4596,6981,10541,15817,15953,3803,775,3631,842,960,752,0
24990,1,2,1,52,2,2,2,2,2,0,13234,12009,9529,23103,12317,8120,934,3441,4779,5223,2889,337,0
198566,1,2,2,25,0,0,0,0,-1,-1,18779,121410,79475,12640,557,-388,2547,13239,0,1476,6231,11102,0
228563,2,1,2,46,-1,-1,0,-1,-1,2,5188,4177,-927,9000,3956,1966,4802,467,7687,7640,0,3528,1
295689,2,2,1,34,-1,0,0,-1,-1,-1,15049,18049,4675,29224,1644,-152,728,1579,7810,832,772,9695,0
494154,2,1,1,23,0,0,0,0,0,0,66496,37456,52362,35977,46028,28602,3810,1754,4529,0,41426,17520,0
54068,2,3,1,48,2,2,0,0,0,0,27740,44023,23029,20745,32067,24617,0,1165,3148,2078,1619,0,1
45223,1,3,1,31,0,0,0,0,0,0,44709,57950,42853,53088,34751,46305,2952,1191,4035,1635,3454,3941,0
282141,1,1,2,29,0,0,0,0,0,-1,32327,28786,27222,17010,13527,8965,5062,3572,4737,3800,9545,10378,0
227767,1,1,1,48,0,-1,-2,-2,-2,-2,21679,79658,0,0,0,0,573,0,0,0,0,0,0
25488,1,3,2,21,0,0,0,0,0,0,52975,13434,27365,32480,24562,21020,1145,2153,1977,1854,1668,2005,1
184921,2,2,1,32,0,0,0,0,0,0,242127,197112,139571,207210,190466,164483,10806,6656,5543,9553,15920,4507,0
178057,1,1,2,36,0,0,0,-2,-2,-2,25708,54435,0,0,0,0,6282,0,0,0,0,0,0
64106,2,3,1,53,1,-2,-2,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,786,1
113210,2,1,2,59,0,0,0,0,0,0,175116,131743,108727,178566,70277,13772,4424,5301,5301,1955,0,780,1
136505,1,2,1,45,0,0,0,0,0,0,43614,46352,30600,28195,41580,36412,3261,1998,2780,1465,2452,2147,0
333982,1,1,1,55,-1,-1,-1,-1,0,0,660,-222,1002,-2330,51577,26291,2510,2438,1582,50698,7555,97128,0
52046,2,1,2,31,0,0,0,0,0,0,36888,32096,12792,17370,-1071,-920,1374,1736,1001,199,2280,0,0
315510,2,2,1,36,0,0,0,0,0,0,5418,81557,138950,31257,-578,35422,8867,6653,7003,0,5354,9804,0
155421,1,1,2,27,0,0,-1,0,-2,2,84689,154943,86717,60220,93156,165661,23847,24901,117790,0,0,2121,0
22893,2,1,2,30,1,2,2,0,0,0,3380,26002,4192,17620,25501,23799,3912,0,5677,2694,2748,1613,0
58084,2,2,1,34,0,0,0,0,0,0,9189,41084,26420,9712,47438,65842,5344,3364,27809,1972,1321,1199,0
23079,1,2,1,34,3,2,2,0,0,2,12263,13119,19576,15610,14837,25447,4733,0,3801,763,0,762,1
279703,2,1,1,30,-2,-2,-2,-2,-2,-2,-910,1391,1954,3510,-668,-1431,0,5584,0,0,0,1490,1
13645,1,1,2,55,2,-2,-2,-2,-2,-2,8660,0,0,0,0,0,0,0,0,0,0,0,0
216396,1,2,1,29,0,0,0,0,0,0,86102,74748,81423,57154,98890,62575,5382,2665,259,1970,2080,3355,0
50737,2,2,2,42,0,0,0,0,0,0,26658,42001,24379,34455,37087,37781,1488,1612,945,1298,1982,2348,0
429514,1,1,2,37,0,0,0,0,0,0,100902,87549,81738,57275,69066,60585,3469,2761,2651,3672,3453,4721,0
198305,1,1,2,35,0,0,0,0,0,0,80892,82564,78908,62063,113337,39395,3791,2873,2915,2053,4221,3995,0
327389,2,1,2,33,-2,-2,-2,-2,-2,-2,16929,13177,5523,5879,6071,12350,2411,5354,9965,3932,9004,8223,0
226951,2,1,2,24,0,0,0,0,0,0,169847,70602,119142,193266,188424,184905,10387,23022,11723,7193,9786,7439,0
307639,1,1,1,47,-1,-1,-1,-1,-1,-1,3393,12274,10799,4006,3180,0,12654,9896,4935,10045,36932,53659,0
29821,1,2,3,29,1,2,0,2,0,2,13009,10615,16325,21647,12274,17891,0,2541,0,692,0,0,1
114839,1,2,1,34,2,2,2,2,2,0,202393,221702,122416,175796,196353,214702,6304,5583,9415,11360,8440,10787,1
51275,2,2,1,59,1,2,-1,0,0,0,1415,4798,1595,247,4640,1914,0,273,2380,853,980,539,1
